@relation 'training_edit2-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.Remove-R1,3-5,7-13,16-34'

@attribute IsBadBuy {0,1}
@attribute VehicleAge numeric
@attribute WheelType {Alloy,Covers,NULL,Special}
@attribute VehOdo numeric
@attribute DifAquiredAvg_CurAvgAuction numeric
@attribute DifAquiredAboveAvg_CurAboveAvgRetail numeric
@attribute DifAquiredAvg_CurAvgRetail numeric
@attribute DifAquiredAboveAvg_CurAboveAvgAuction numeric
@attribute AdjVehOd numeric

@data
0,4,Covers,88489,104,-593,-513,148,22122
1,3,NULL,81923,0,0,0,0,27307
0,5,Alloy,73252,50,-516,-558,121,14650
0,3,Covers,83573,145,-930,-780,138,27857
1,4,Alloy,86166,-225,-395,-243,-366,21541
0,3,Covers,75873,361,-353,-479,437,25291
0,3,Alloy,56510,180,-1020,-755,212,18836
0,6,Covers,69158,111,139,120,129,11526
0,4,Alloy,64537,356,-339,-535,513,16134
1,4,NULL,59682,0,0,0,0,14920
1,2,NULL,62332,0,0,0,0,31166
0,3,Covers,66851,-2,38,-3,35,22283
0,6,Alloy,70439,46,-493,-438,87,11739
0,3,Alloy,74670,257,-790,-758,270,24890
1,3,NULL,66137,0,0,0,0,22045
0,5,Alloy,75419,54,-437,-385,55,15083
0,4,Alloy,71316,115,265,124,245,17829
0,7,Alloy,92304,-149,-261,-161,-242,13186
0,7,Alloy,74866,112,-128,-269,240,10695
0,2,Covers,36496,73,-1000,-1180,198,18248
0,5,Alloy,92176,146,-436,-389,191,18435
0,6,Alloy,75966,92,-283,-392,145,12661
0,4,Alloy,96196,64,117,69,108,24049
0,4,Alloy,69564,37,-650,-577,13,17391
1,2,NULL,68701,0,0,0,0,34350
1,3,Covers,89685,33,123,36,114,29895
0,4,Covers,62665,263,-374,-450,351,15666
1,2,NULL,77959,0,0,0,0,38979
0,3,Covers,47399,216,-920,-822,102,15799
0,2,Alloy,73136,333,-1227,-1188,253,36568
0,7,Covers,73021,-93,-436,-395,-81,10431
0,2,Covers,88797,-181,-1467,-1381,-253,44398
0,5,Alloy,57515,156,-374,-431,145,11503
0,3,Alloy,64990,159,-810,-737,83,21663
0,4,Alloy,85346,175,-726,-535,201,21336
0,6,Alloy,81085,98,-339,-362,87,13514
0,3,Alloy,86105,-68,-779,-703,-33,28701
0,5,Alloy,85518,32,-528,-589,78,17103
0,5,Alloy,76410,2,-469,-493,-18,15282
1,3,NULL,79461,0,0,0,0,26487
0,7,Alloy,87756,-7,-391,-418,-1,12536
0,4,Alloy,72430,83,-598,-574,92,18107
0,5,Alloy,95574,137,-664,-556,-69,19114
0,4,Covers,67570,-106,-793,-607,-226,16892
1,6,NULL,76423,-5,-10,-5,-9,12737
0,5,Covers,81932,-37,-555,-520,26,16386
0,2,Covers,58765,-82,-1137,-1347,71,29382
0,4,Alloy,82282,-31,-692,-770,-113,20570
0,4,Alloy,70370,14,-830,-639,-62,17592
0,4,Alloy,72603,-311,-1005,-910,-310,18150
0,4,Alloy,78881,-67,-635,-658,-19,19720
0,4,Alloy,68275,-268,-898,-856,-249,17068
0,3,Alloy,78074,284,-383,-496,432,26024
0,2,Covers,64070,273,-919,-943,208,32035
0,4,Alloy,69194,-97,-941,-867,-98,17298
0,3,Covers,63281,-113,-1009,-959,-145,21093
0,3,Alloy,61645,-129,-737,-792,-113,20548
1,5,NULL,74524,0,0,0,0,14904
0,4,Alloy,63954,0,-553,-523,-23,15988
0,4,Alloy,78216,-73,-809,-896,-24,19554
0,3,Alloy,62570,78,-1157,-812,-4,20856
0,3,Covers,67858,94,-1328,-854,-263,22619
0,4,Alloy,83350,48,-578,-661,64,20837
0,7,Alloy,90542,-41,-367,-340,-44,12934
0,5,Alloy,97319,109,-398,-553,260,19463
0,2,Alloy,58009,-229,-1558,-1462,-371,29004
0,5,Alloy,66229,10,-529,-566,31,13245
0,5,Alloy,93122,-107,-631,-593,-138,18624
0,4,Alloy,75340,88,-777,-554,68,18835
0,5,Alloy,84857,-36,-613,-604,-56,16971
0,4,Alloy,79110,-86,-776,-687,-187,19777
0,2,Covers,54759,-705,-2263,-1853,-941,27379
1,7,NULL,76110,0,0,0,0,10872
0,8,Alloy,61172,24,-187,-209,30,7646
0,4,Covers,95434,-171,-863,-801,-107,23858
0,7,Alloy,78417,161,-107,-178,219,11202
0,4,Covers,64866,-162,-711,-702,-136,16216
0,3,Alloy,68807,-119,-747,-854,-27,22935
0,4,Alloy,85416,-123,-731,-1024,170,21354
0,4,Alloy,78553,-22,-514,-544,-61,19638
0,2,Covers,69048,174,-1575,-1168,21,34524
0,4,Alloy,86733,-150,-630,-664,-82,21683
0,6,Alloy,68079,100,-308,-321,101,11346
1,4,NULL,67922,0,0,0,0,16980
0,5,Alloy,86535,-154,-1167,-982,-160,17307
1,2,NULL,78878,0,0,0,0,39439
0,5,Alloy,77536,-45,-1170,-963,-26,15507
0,6,Covers,79965,305,43,-124,414,13327
1,3,NULL,74382,0,0,0,0,24794
0,3,Covers,74448,2,26,3,-14,24816
0,2,Covers,41087,228,-667,-938,377,20543
0,4,Covers,64030,94,69,16,82,16007
1,5,Alloy,93177,-9,-638,-621,-12,18635
0,3,Alloy,77633,140,-970,-776,54,25877
0,6,Alloy,83246,-10,-446,-437,7,13874
1,4,NULL,63998,0,0,0,0,15999
1,2,NULL,69447,0,0,0,0,34723
0,2,Alloy,89920,-99,-1449,-1414,-127,44960
1,5,NULL,82995,0,0,0,0,16599
1,5,Alloy,79856,-3,-614,-625,-5,15971
0,3,Covers,76416,-110,-733,-861,54,25472
1,5,Covers,83340,-120,-607,-605,-91,16668
0,6,Alloy,77790,43,-358,-412,101,12965
0,4,Alloy,75807,-394,-1065,-1181,-271,18951
0,5,Alloy,65559,-76,-602,-606,-54,13111
0,3,Covers,63757,179,-623,-626,205,21252
0,4,Alloy,62951,-4,-617,-889,189,15737
1,4,Covers,70754,-81,-832,-831,-144,17688
0,6,Alloy,71381,6,-422,-338,-8,11896
0,3,Covers,76141,-12,-699,-722,90,25380
0,3,Alloy,86414,98,-858,-838,163,28804
0,6,Alloy,95340,142,-244,-285,223,15890
0,2,Covers,39180,-406,-1643,-1607,-428,19590
0,7,Alloy,93592,-12,-616,-556,31,13370
1,4,NULL,63886,0,0,0,0,15971
1,2,Covers,58568,30,-1104,-1051,167,29284
0,1,Covers,52725,210,-2597,-2437,231,52725
0,3,Covers,89942,-59,-749,-949,139,29980
0,5,Covers,82648,-137,-746,-581,-155,16529
0,4,Alloy,86603,-86,-727,-700,-26,21650
0,2,Covers,32394,67,-1179,-1221,145,16197
0,3,Covers,83097,98,-421,-417,115,27699
1,4,Alloy,76813,-145,-877,-982,-171,19203
0,5,Alloy,75398,-145,-576,-706,-27,15079
0,3,Covers,45679,4,-830,-836,57,15226
0,3,Alloy,73538,-148,-1096,-1062,-119,24512
0,4,Covers,64351,-76,-782,-645,-120,16087
0,3,Covers,85136,357,-289,-362,381,28378
0,4,Alloy,73053,57,-513,-607,110,18263
1,5,Alloy,83006,-43,-504,-552,12,16601
0,2,Covers,71005,-167,-1300,-1653,-131,35502
0,5,Alloy,76520,129,-459,-473,173,15304
0,2,Covers,86688,-451,-1860,-1820,-522,43344
0,4,Alloy,53743,228,-175,-343,375,13435
0,5,Alloy,88868,-43,-536,-565,-48,17773
0,1,Alloy,74697,277,-2702,-1757,-397,74697
0,4,Alloy,81465,-17,-665,-740,30,20366
0,2,Covers,71213,442,-969,-836,515,35606
0,3,Covers,61883,-260,-1290,-1104,-386,20627
0,3,Alloy,44568,99,-508,-671,154,14856
0,5,Covers,91940,62,-348,-370,69,18388
0,1,Covers,63016,340,-2342,-2032,268,63016
0,3,Covers,79246,-369,-1145,-1050,-379,26415
1,4,Alloy,86055,-34,-601,-661,-121,21513
0,6,Alloy,76386,29,-418,-310,-3,12731
1,4,NULL,98416,0,0,0,0,24604
0,5,Alloy,67299,39,-686,-508,-126,13459
0,4,Alloy,89700,215,-1425,-835,-91,22425
0,5,Covers,54902,-37,-558,-550,-11,10980
0,4,Covers,54162,-49,67,-95,-83,13540
0,4,Alloy,80272,-236,-895,-949,-244,20068
1,4,NULL,54118,0,0,0,0,13529
0,5,Alloy,55257,-38,-583,-555,-32,11051
0,4,Alloy,69772,-81,-838,-805,-85,17443
0,5,Alloy,67374,-214,-739,-680,-335,13474
0,3,Alloy,80589,-409,-271,-332,-246,26863
0,5,Alloy,69119,5,5,69,10,13823
0,2,Alloy,79631,304,425,254,82,39815
1,4,NULL,89970,-5,4,-5,6,22492
1,5,Covers,58954,148,148,56,231,11790
0,2,Covers,71697,-92,156,-17,-86,35848
0,3,Alloy,77987,13,-146,-3,-70,25995
0,6,Alloy,90457,-214,-154,-195,-303,15076
0,4,Alloy,89675,-111,-438,-293,-235,22418
0,2,Alloy,75982,-325,-508,-429,-324,37991
0,6,Covers,84903,-43,406,138,-6,14150
0,3,Alloy,86404,-299,-324,-286,-349,28801
0,2,Covers,60115,396,1368,511,905,30057
0,5,Alloy,83085,117,211,201,112,16617
0,3,Covers,27364,-33,-370,-222,-59,9121
0,2,Covers,62908,-404,5,315,-398,31454
0,2,Covers,77029,0,0,0,0,38514
0,2,Covers,55484,-29,486,170,21,27742
0,2,Alloy,74530,-925,-1007,-735,-1007,37265
1,3,Covers,72369,-67,-186,-193,-172,24123
0,5,Covers,76431,-38,107,72,9,15286
0,6,Alloy,58899,-41,-158,-50,-69,9816
0,2,Covers,76559,-389,-267,-237,-426,38279
0,1,Covers,62591,-897,-1612,-2220,-1107,62591
0,4,Covers,55521,-150,-132,-231,-170,13880
1,4,Covers,70573,-11,-7,-95,20,17643
0,4,Alloy,70590,-186,-90,-83,-164,17647
0,3,Alloy,74036,-255,67,33,-179,24678
0,4,Covers,78079,162,196,137,245,19519
0,3,Covers,60235,144,303,296,149,20078
0,3,Alloy,66019,310,272,238,398,22006
0,2,Covers,47565,-235,20,-228,-181,23782
1,4,NULL,94613,0,0,0,0,23653
0,5,Covers,55749,-100,-107,-156,-95,11149
1,5,NULL,76192,0,0,0,0,15238
0,3,Covers,74478,-234,283,7,-100,24826
0,3,Alloy,76700,30,-195,-72,-39,25566
0,6,Alloy,71911,-66,16,-29,-73,11985
0,3,Alloy,69062,100,105,166,157,23020
0,6,Alloy,79838,-350,-245,-392,-203,13306
1,5,NULL,62053,0,0,0,0,12410
0,4,Covers,54976,-386,-427,-277,-557,13744
0,2,Covers,40477,-161,52,-249,-70,20238
0,2,Alloy,57623,34,-412,122,-85,28811
0,2,Covers,33780,-312,-239,-268,-270,16890
0,2,Covers,63070,-298,-337,-402,-238,31535
0,3,Covers,54702,-331,-228,-326,-357,18234
0,4,Covers,69512,-148,6,11,-275,17378
1,5,NULL,65372,0,0,0,0,13074
0,3,Covers,80418,-288,-210,-37,-351,26806
0,2,Covers,36670,-289,-195,-235,-240,18335
0,4,Covers,59621,-146,-217,-122,-290,14905
0,2,Covers,35517,-1,66,-111,56,17758
1,2,NULL,58159,0,0,0,0,29079
0,1,Covers,73068,-696,-815,-980,-856,73068
0,2,Covers,60903,-695,-643,-566,-913,30451
0,4,Covers,85849,-122,-1024,-538,-139,21462
1,5,NULL,81410,0,0,0,0,16282
0,5,Alloy,79915,182,414,251,308,15983
0,6,Alloy,69561,-122,45,-33,-2,11593
0,3,Covers,67140,-85,156,19,-117,22380
1,3,NULL,49545,0,0,0,0,16515
0,5,Alloy,76882,40,63,29,60,15376
0,3,Alloy,58342,125,196,86,235,19447
0,5,Covers,44463,-230,-105,-205,-223,8892
0,1,Alloy,46667,-1743,-53,-498,-1716,46667
0,3,Alloy,78083,174,179,29,105,26027
1,4,NULL,76944,0,0,0,0,19236
0,5,Alloy,80095,2,-81,37,36,16019
0,5,Alloy,78841,93,-38,73,21,15768
0,5,Alloy,82870,245,138,175,279,16574
1,3,Covers,58666,-119,-247,-257,-207,19555
0,4,Alloy,78519,83,54,96,-52,19629
1,3,Alloy,79648,288,-134,73,194,26549
0,3,Alloy,78855,116,133,290,25,26285
0,5,Alloy,92328,67,135,162,14,18465
0,3,Alloy,70215,-191,-598,-395,-329,23405
0,2,Covers,53153,-381,-421,-335,-352,26576
0,6,Covers,88355,-55,2,-55,-76,14725
0,5,Alloy,85120,-278,-333,-182,-360,17024
0,6,Alloy,71933,-19,-32,-44,-41,11988
0,3,Alloy,74905,-597,-246,-206,-841,24968
0,3,Covers,69282,-182,-210,-171,-190,23094
0,6,Covers,48807,-11,-67,33,-45,8134
0,3,Alloy,73030,-134,-97,-137,-90,24343
1,4,NULL,76623,0,0,0,0,19155
1,3,Alloy,81887,-164,-12,-59,-98,27295
0,4,Alloy,86632,-167,108,-196,85,21658
0,6,Alloy,74988,-163,-131,-141,-183,12498
0,6,Alloy,74868,-146,-25,-160,-62,12478
1,3,NULL,69004,0,0,0,0,23001
0,4,Covers,52188,-255,-180,-136,-240,13047
0,4,Covers,81051,-171,-126,-123,-183,20262
1,6,Covers,84954,-13,-2,5,-12,14159
0,6,Alloy,73530,-97,127,62,-75,12255
0,6,Covers,70511,49,-10,69,8,11751
0,5,Alloy,71975,-46,-94,-171,79,14395
0,6,Alloy,78784,-79,-110,-7,-132,13130
0,4,Alloy,80022,-130,59,-166,-94,20005
0,4,Covers,51455,-197,-193,-118,-248,12863
0,7,Alloy,78171,-24,-5,-23,-22,11167
0,6,Alloy,65209,36,78,73,37,10868
0,4,Covers,49410,-118,-178,-165,-167,12352
0,7,Alloy,80881,-134,-146,-141,-142,11554
1,8,Alloy,87653,68,-65,82,-50,10956
0,5,Covers,85460,-127,-503,-48,-178,17092
0,3,Covers,54619,-132,-186,-117,-126,18206
0,5,Covers,80642,-224,-202,-181,-216,16128
0,4,Covers,81144,-108,-178,-203,-134,20286
0,4,Covers,69740,-206,-31,-295,-141,17435
0,4,Covers,64619,-137,91,-22,-92,16154
1,4,Covers,88064,-100,-210,-189,-140,22016
0,6,Alloy,78098,53,248,131,129,13016
1,4,Covers,83115,-85,16,21,-78,20778
0,4,Alloy,78934,-288,-330,-303,-421,19733
0,6,Alloy,81703,42,-306,35,-65,13617
0,3,Covers,69995,-324,-151,-260,-369,23331
0,5,Alloy,69712,-198,-255,-138,-257,13942
0,5,Alloy,58880,-64,-34,-131,-53,11776
0,6,Alloy,79745,-29,-151,-109,43,13290
0,6,Alloy,86865,-118,-187,-54,-104,14477
0,6,Alloy,61705,-41,-165,-48,-142,10284
0,4,Covers,59647,-129,-427,-272,-146,14911
0,4,Alloy,78846,-314,-507,-364,-300,19711
0,5,Alloy,73327,-5,20,-40,16,14665
0,4,Alloy,67782,-73,41,-41,-64,16945
1,6,Alloy,80068,-118,-168,-64,-145,13344
0,6,Alloy,95148,-104,26,74,-148,15858
0,6,Alloy,52767,-175,-42,-164,-103,8794
0,4,Alloy,89760,-146,3,-135,-102,22440
0,3,Covers,70283,-133,31,9,-75,23427
0,3,Alloy,60671,-40,200,85,-71,20223
0,5,Covers,78761,30,65,79,32,15752
1,4,NULL,86429,0,0,0,0,21607
0,6,Alloy,81200,191,164,237,156,13533
0,3,Covers,78673,-222,-84,-149,-180,26224
0,3,Alloy,79022,-2,-862,-395,-133,26340
0,2,Covers,56431,-463,-487,-534,-413,28215
0,4,Special,52225,-156,-55,-68,-139,13056
0,3,Covers,84159,-127,98,-74,-30,28053
1,6,Alloy,81795,-188,-99,-182,-196,13632
0,5,Covers,44073,-142,22,-55,-98,8814
0,4,Covers,80132,-317,-659,-399,-645,20033
0,4,Covers,44166,-117,-89,-182,-104,11041
0,5,Alloy,81482,-76,40,5,-119,16296
0,3,Alloy,85280,-376,-363,-235,-370,28426
0,7,Alloy,93891,-55,44,26,-69,13413
0,5,Alloy,84993,-66,-70,-122,6,16998
0,6,Alloy,91319,48,99,60,9,15219
1,6,NULL,89930,0,0,0,0,14988
0,3,Alloy,82246,84,617,290,29,27415
0,4,Covers,55513,308,140,366,236,13878
0,6,Alloy,57164,169,207,143,182,9527
0,7,Alloy,75790,70,213,163,48,10827
1,3,Alloy,63136,83,21,143,-31,21045
0,2,Covers,73899,277,521,571,209,36949
0,3,Alloy,79321,186,313,118,283,26440
1,4,Covers,74768,58,-176,-120,77,18692
0,7,Alloy,84578,1,8,44,-11,12082
0,5,NULL,84407,-16,-186,-35,-164,16881
0,7,Alloy,93467,104,138,147,96,13352
0,6,Alloy,58755,81,103,50,103,9792
0,5,Alloy,74479,69,53,42,68,14895
0,4,Alloy,83873,-41,18,-4,-44,20968
0,5,Alloy,50099,62,137,0,41,10019
0,7,Alloy,66606,7,-233,-144,18,9515
0,7,Alloy,76500,-99,-94,-100,-147,10928
0,6,Alloy,94065,78,119,1,108,15677
0,4,Covers,61009,-59,-18,-49,-83,15252
0,3,Alloy,71666,33,-91,-97,104,23888
1,5,Alloy,89724,24,-260,-67,-45,17944
0,5,Covers,77698,70,-10,88,20,15539
0,6,Covers,59872,86,-15,-25,87,9978
0,5,Alloy,66177,31,76,1,35,13235
1,5,NULL,75749,0,0,0,0,15149
0,4,Covers,76892,104,209,72,110,19223
0,6,Covers,91745,-5,-17,-23,20,15290
0,3,Covers,75098,269,341,407,138,25032
0,3,Covers,36524,102,-376,84,-12,12174
1,5,Alloy,88659,-241,-461,-206,-290,17731
1,7,Alloy,63116,-64,217,83,-69,9016
0,5,Covers,90084,6,8,2,-1,18016
0,2,Covers,59630,289,288,518,213,29815
0,5,Covers,82947,98,-46,63,-1,16589
1,3,Alloy,77762,55,57,-42,40,25920
0,3,Alloy,74083,-12,-212,-135,-62,24694
0,5,Covers,64297,152,-153,23,140,12859
0,4,Covers,76558,193,259,141,195,19139
0,3,Alloy,68812,63,70,38,102,22937
0,7,Alloy,85118,127,113,89,159,12159
0,7,Alloy,84564,16,-48,-8,-4,12080
1,7,Covers,94150,-7,5,1,-32,13450
1,3,Covers,82728,-281,-169,-189,-340,27576
0,4,Covers,59285,78,-107,0,71,14821
1,5,NULL,77077,0,-93,-121,0,15415
0,3,Covers,59695,363,223,285,303,19898
1,4,Covers,84831,44,-104,-19,31,21207
1,6,NULL,72096,92,66,126,60,12016
0,5,Covers,56086,-20,-69,-88,-46,11217
0,5,Alloy,90269,57,-138,-147,30,18053
1,6,NULL,90071,7,-34,-20,4,15011
0,4,Alloy,83985,198,146,203,107,20996
0,5,Covers,53954,-9,-37,-43,-5,10790
0,7,Alloy,78639,-29,-50,9,-64,11234
0,6,Covers,87905,142,166,-1,127,14650
1,3,NULL,42634,85,108,139,83,14211
0,7,Alloy,85207,126,140,136,72,12172
0,6,Alloy,68085,81,74,-20,102,11347
0,9,Alloy,87595,13,35,11,19,9732
1,3,NULL,63691,0,0,0,0,21230
0,5,Covers,81714,148,-151,18,81,16342
1,6,Covers,90096,199,176,232,190,15016
0,4,Covers,56347,29,-156,-109,19,14086
0,6,Covers,90146,64,66,45,49,15024
0,5,Alloy,75490,-18,-244,-106,-31,15098
0,5,Covers,70469,-67,-193,-171,-64,14093
0,3,Covers,53739,-91,-181,-69,-14,17913
0,2,Covers,52944,152,389,455,46,26472
0,3,Alloy,74906,128,40,31,103,24968
1,2,Covers,40956,127,70,119,57,20478
0,4,Alloy,74403,-220,88,29,-85,18600
0,3,Covers,63645,98,163,176,68,21215
0,4,Covers,67147,240,424,223,262,16786
1,4,Covers,80284,-161,37,-133,-65,20071
0,4,Alloy,67173,53,-109,-62,-4,16793
0,5,Alloy,90750,135,172,66,234,18150
0,4,Alloy,83975,55,108,30,107,20993
0,4,Alloy,71699,245,-137,272,122,17924
0,1,Covers,53993,289,531,369,328,53993
0,4,Covers,77520,279,160,124,347,19380
1,4,Covers,93032,76,80,50,99,23258
1,6,Alloy,73734,185,167,130,178,12289
1,5,Alloy,40414,158,76,99,193,8082
0,5,Covers,63636,140,164,74,199,12727
0,3,Alloy,30606,-264,-612,-440,-371,10202
0,4,Alloy,88770,151,103,48,150,22192
0,6,Alloy,64211,154,89,115,124,10701
1,6,Alloy,86584,26,-338,-84,31,14430
0,4,Covers,93235,183,67,90,90,23308
0,7,Alloy,83639,32,16,21,-2,11948
0,6,Alloy,86740,-2,-88,-99,46,14456
0,7,Alloy,88934,57,35,44,55,12704
0,4,Alloy,74311,29,133,39,15,18577
0,8,Alloy,90638,31,-76,-15,24,11329
0,4,Covers,81193,199,-148,-146,175,20298
0,5,Covers,54716,-35,-218,-164,-35,10943
0,3,Covers,63015,539,993,606,806,21005
0,4,Covers,79736,208,213,177,194,19934
0,6,Alloy,88701,-977,-1842,-1658,-1223,14783
0,8,Alloy,87411,-363,-860,-749,-491,10926
0,6,Alloy,81134,-575,-1342,-1150,-754,13522
0,3,Covers,84686,-2294,-3989,-3660,-2745,28228
0,3,Covers,76394,-1689,-2757,-2590,-1864,25464
0,5,Alloy,69877,-1448,-2234,-2027,-1686,13975
0,5,Covers,67191,-879,-1855,-1603,-1097,13438
0,3,Alloy,73731,-2468,-4116,-3821,-2782,24577
0,7,Covers,91224,-698,-1258,-1146,-898,13032
0,3,Alloy,89906,291,69,177,307,29968
1,5,NULL,29355,9,34,18,6,5871
0,3,Alloy,69630,192,151,63,98,23210
0,4,Covers,85776,199,133,242,207,21444
0,5,Covers,87513,38,-15,-134,192,17502
0,5,Covers,80396,148,118,-25,205,16079
0,4,Covers,65920,286,370,444,340,16480
0,4,Alloy,66852,130,262,301,149,16713
0,3,Alloy,77784,295,438,446,395,25928
0,4,Covers,64439,134,157,152,134,16109
0,3,Covers,78426,-136,16,-52,-199,26142
0,5,Alloy,88428,58,122,25,84,17685
0,9,Alloy,96786,51,-37,50,19,10754
0,4,Alloy,82209,242,153,135,252,20552
0,6,Covers,87387,97,217,25,95,14564
0,3,Alloy,51413,-10,-956,-551,-66,17137
0,4,Covers,80127,-1,-109,-1,-67,20031
0,3,Covers,93179,-14,-192,32,-40,31059
0,7,Alloy,85748,14,-57,20,-4,12249
0,5,Alloy,75629,344,201,112,446,15125
0,3,Covers,45627,225,170,192,153,15209
0,5,Alloy,81406,179,229,79,314,16281
1,5,NULL,89232,0,0,0,0,17846
1,5,Covers,73635,49,601,387,61,14727
0,4,Alloy,94373,175,118,160,199,23593
0,3,Covers,60778,6,14,130,-39,20259
0,5,Covers,70446,39,-2,10,34,14089
1,3,NULL,71891,0,0,0,0,23963
0,3,Covers,89179,-89,-215,-206,-194,29726
0,3,Covers,74268,-13,-193,-85,-84,24756
0,5,Alloy,79639,-95,-58,-104,-70,15927
0,4,Covers,67304,79,17,-34,68,16826
0,7,Covers,76429,13,-24,-7,-4,10918
0,5,Alloy,83266,114,-177,50,96,16653
0,3,Alloy,75568,149,54,-31,203,25189
0,2,Covers,63714,-143,192,161,-159,31857
0,4,Covers,85408,96,142,80,156,21352
0,3,Covers,56744,55,109,88,161,18914
0,5,Alloy,75274,50,19,113,-8,15054
1,6,Alloy,94232,142,274,174,242,15705
0,4,Alloy,48303,134,99,46,44,12075
0,5,Alloy,84857,-39,-118,-46,-52,16971
0,6,Alloy,54498,8,67,97,14,9083
0,3,Alloy,67662,414,240,437,298,22554
0,5,Alloy,68565,-117,-121,-92,-202,13713
0,4,Alloy,91991,-166,74,-161,46,22997
0,5,Alloy,92677,191,277,143,391,18535
0,4,Alloy,65343,-9,-58,-102,-3,16335
1,5,Alloy,74447,-178,-223,-67,-215,14889
1,6,NULL,93140,98,138,124,132,15523
0,4,Alloy,67295,-19,-87,-56,-101,16823
0,4,Alloy,84502,-46,43,-16,-7,21125
0,8,Alloy,73672,-61,-197,-119,-114,9209
0,5,Alloy,63066,47,75,41,108,12613
0,3,Covers,71480,35,-90,-509,99,23826
0,2,Covers,65131,-75,-11,91,-179,32565
0,4,Covers,91126,-104,55,-107,58,22781
0,5,Alloy,98429,141,222,154,223,19685
0,6,Alloy,80596,123,71,69,120,13432
0,4,Covers,70410,-357,-318,-260,-394,17602
0,6,Alloy,95134,49,77,47,26,15855
0,8,Alloy,72479,-37,-39,-24,-62,9059
0,5,Alloy,88791,97,-43,101,121,17758
0,5,Alloy,82722,-188,-80,-46,-218,16544
1,5,NULL,50423,0,0,0,0,10084
0,8,Alloy,92392,69,49,50,58,11549
0,3,Covers,81183,-119,88,-102,-67,27061
1,5,NULL,94640,0,0,0,0,18928
0,4,Alloy,83517,52,36,1,32,20879
0,7,Alloy,76130,23,18,-53,29,10875
0,4,Covers,98852,350,421,355,371,24713
0,2,Covers,61751,122,-34,354,-134,30875
0,6,Alloy,94820,-18,22,11,-49,15803
0,4,Alloy,76234,220,131,115,191,19058
0,4,Covers,81013,-219,79,-212,79,20253
0,5,Covers,82790,-96,-67,-140,-3,16558
0,6,Covers,88614,21,135,117,7,14769
1,9,Alloy,95469,-21,-22,9,-18,10607
0,6,Alloy,92802,-139,-225,-292,31,15467
0,4,Covers,80137,64,42,-7,0,20034
0,2,Covers,64609,35,-25,-35,-49,32304
0,3,Alloy,92242,183,94,138,270,30747
0,3,Covers,60333,186,86,61,170,20111
0,3,Covers,86628,60,-354,-172,47,28876
0,3,Covers,58768,-118,-136,-286,-38,19589
0,5,Covers,70604,-71,-120,-270,-49,14120
0,3,Covers,94087,29,-254,141,-33,31362
0,6,Covers,90701,-57,29,16,-10,15116
0,3,Covers,81960,-227,-163,-236,-158,27320
1,5,NULL,84343,0,0,0,0,16868
0,4,Covers,59868,2,-55,-228,10,14967
0,4,Alloy,66442,143,-36,30,63,16610
0,3,Covers,24735,95,270,-4,95,8245
0,3,Special,75456,24,9,253,-78,25152
0,3,Covers,68479,-90,-164,-86,-36,22826
0,5,Alloy,70529,-41,-250,93,-335,14105
1,5,NULL,75903,0,0,0,0,15180
0,4,Alloy,61613,-126,-68,-106,-21,15403
0,2,Covers,53722,-38,109,230,-65,26861
0,3,Alloy,51640,221,-51,100,59,17213
0,3,Alloy,91025,274,115,161,257,30341
0,4,Alloy,66763,-42,-605,-322,-54,16690
0,6,Alloy,83562,12,12,-21,16,13927
0,4,Alloy,78516,-21,-18,103,-56,19629
1,3,Covers,94562,128,161,164,147,31520
0,5,Alloy,75213,-54,-143,-80,-128,15042
0,7,Alloy,61603,-102,-205,-229,-85,8800
0,3,Covers,58781,-37,196,-9,-24,19593
0,3,Covers,67953,-327,-178,-291,-257,22651
0,3,Covers,79561,161,215,49,216,26520
0,5,Covers,99344,0,-6,10,29,19868
0,3,Covers,89383,60,297,158,100,29794
0,4,Alloy,79425,-149,-285,-187,-140,19856
0,8,Alloy,71082,15,19,-7,27,8885
0,5,Covers,74381,86,-49,89,0,14876
0,5,Alloy,73764,-2,124,58,53,14752
0,6,Alloy,72690,19,-26,4,-16,12115
0,3,Alloy,82414,-216,-49,-4,-271,27471
0,4,Covers,78010,133,232,95,241,19502
0,5,Alloy,76213,54,3,91,45,15242
0,6,Alloy,89064,83,124,145,80,14844
0,3,Covers,87338,-164,-281,-210,-168,29112
0,4,Alloy,80174,-201,-174,-33,-300,20043
0,7,Alloy,81964,-13,-313,-101,-113,11709
0,5,Alloy,68324,-195,-208,-95,-217,13664
0,7,Alloy,94650,15,28,-34,-5,13521
1,6,Alloy,67142,-25,72,-36,-32,11190
0,4,Covers,64217,-3,-65,-24,-2,16054
1,4,Covers,89650,-33,-28,-26,-40,22412
0,5,Alloy,93755,-48,16,-87,-39,18751
0,6,Alloy,93134,63,-7,8,100,15522
0,5,Alloy,84010,48,133,15,-16,16802
0,3,Covers,73274,74,-251,-15,218,24424
0,5,Alloy,55108,49,-176,-53,89,11021
0,3,Covers,79793,255,56,225,291,26597
0,3,Alloy,77777,214,247,267,227,25925
0,4,Covers,75615,233,278,263,208,18903
0,4,Covers,73154,-113,-51,-248,9,18288
0,6,Special,91894,152,139,180,157,15315
0,8,Alloy,93865,73,-104,77,54,11733
1,6,Covers,89806,10,33,24,18,14967
0,3,Covers,46449,72,-73,29,57,15483
